"","Class","date","plant.stand","precip","temp","hail","crop.hist","area.dam","sever","seed.tmt","germ","plant.growth","leaves","leaf.halo","leaf.marg","leaf.size","leaf.shread","leaf.malf","leaf.mild","stem","lodging","stem.cankers","canker.lesion","fruiting.bodies","ext.decay","mycelium","int.discolor","sclerotia","fruit.pods","fruit.spots","seed","mold.growth","seed.discolor","seed.size","shriveling","roots"
"634","frog-eye-leaf-spot","4","0","2","1","0","1","2","1","0","0","0","1","2","0","1","0","0","0","1","0","3","2","0","1","0","0","0","1","1","0","0","0","0","0","0"
"635","frog-eye-leaf-spot","5","0","2","1","0","2","3","0","1","1","0","1","2","0","1","0","0","0","1","0","3","2","0","1","0","0","0","1","1","0","0","0","0","0","0"
"636","frog-eye-leaf-spot","6","1","2","2","0","3","0","0","0","2","0","1","2","0","1","0","0","0","1","0","3","2","0","1","0","0","0","1","1","0","0","0","0","0","0"
"637","frog-eye-leaf-spot","3","0","2","1","0","1","1","1","1","0","0","1","2","0","1","0","0","0","1","0","3","2","0","1","0","0","0","1","1","0","0","0","0","0","0"
"638","frog-eye-leaf-spot","4","0","2","1","0","2","2","1","0","1","0","1","2","0","1","0","0","0","1","0","3","2","0","1","0","0","0","1","1","0","0","0","0","0","0"
"639","frog-eye-leaf-spot","5","1","2","2","0","3","3","0","1","2","0","1","2","0","1","0","0","0","1","0","3","2","0","1","0","0","0","1","1","0","0","0","0","0","0"
"640","frog-eye-leaf-spot","4","0","2","1","0","1","0","1","0","0","0","1","2","0","1","0","0","0","1","0","3","2","0","1","0","0","0","1","1","0","0","0","0","0","0"
"641","frog-eye-leaf-spot","5","0","2","2","0","2","1","0","1","1","0","1","2","0","1","0","0","0","1","0","3","2","0","1","0","0","0","1","1","0","0","0","0","0","0"
"642","frog-eye-leaf-spot","6","1","2","1","0","3","2","0","0","2","0","1","2","0","1","0","0","0","1","0","3","2","0","1","0","0","0","1","1","0","0","0","0","0","0"
"643","frog-eye-leaf-spot","4","0","2","2","0","1","3","1","1","0","0","1","2","0","1","0","0","0","1","0","3","2","0","1","0","0","0","1","1","0","0","0","0","0","0"
"644","frog-eye-leaf-spot","5","0","2","1","0","2","0","0","0","1","0","1","2","0","1","0","0","0","1","0","3","2","0","1","0","0","0","1","1","0","0","0","0","0","0"
"645","frog-eye-leaf-spot","6","1","2","2","0","3","1","0","1","2","0","1","2","0","1","0","0","0","1","0","3","2","0","1","0","0","0","1","1","0","0","0","0","0","0"
"646","frog-eye-leaf-spot","4","0","2","1","0","1","2","1","0","0","0","1","2","0","1","0","0","0","1","0","3","2","0","1","0","0","0","1","1","0","0","0","0","0","0"
"647","frog-eye-leaf-spot","5","0","2","2","0","2","3","0","1","1","0","1","2","0","1","0","0","0","1","0","3","2","0","1","0","0","0","1","1","0","0","0","0","0","0"
"648","diaporthe-pod-&-stem-blight","6",NA,"2","2",NA,"2","3",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,"1",NA,"0","0","1","0","0","0","0","1","2","1","1","1","1","1",NA
"649","diaporthe-pod-&-stem-blight","6",NA,"2","2",NA,"1","3",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,"1",NA,"0","0","1","0","0","0","0","1","2","1","1","1","1","1",NA
"650","diaporthe-pod-&-stem-blight","5",NA,"2","2",NA,"1","3",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,"1",NA,"0","0","1","0","0","0","0","1","2","1","1","1","1","1",NA
"651","diaporthe-pod-&-stem-blight","6",NA,"2","2",NA,"3","3",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,"1",NA,"0","0","1","0","0","0","0","1","2","1","1","1","1","1",NA
"652","diaporthe-pod-&-stem-blight","6",NA,"2","2",NA,"0","3",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,"1",NA,"0","0","1","0","0","0","0","1","2","1","1","1","1","1",NA
"653","diaporthe-pod-&-stem-blight","1","1","1","2",NA,"0","0",NA,NA,"2","0","0",NA,NA,NA,NA,NA,NA,"1",NA,"0","0","1","0","0","0","0","1","2","0","1","1","1","1",NA
"654","diaporthe-pod-&-stem-blight","5","0","2","2",NA,"1","3",NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"1",NA,"0","0","1","0","0","0","0","1","2","1","1","1","1","1",NA
"655","diaporthe-pod-&-stem-blight","5","0","2","2",NA,"3","3",NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"1",NA,"0","0","1","0","0","0","0","1","2","1","1","1","1","1",NA
"656","diaporthe-pod-&-stem-blight","6","0","2","2",NA,"3","3",NA,NA,"1","0","0",NA,NA,NA,NA,NA,NA,"1",NA,"0","0","1","0","0","0","0","1","2","1","1","1","1","1",NA
"657","cyst-nematode","2",NA,NA,NA,NA,"1","1",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"1","0",NA,"1",NA,"2"
"658","cyst-nematode","3",NA,NA,NA,NA,"2","2",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"1","0",NA,"1",NA,"2"
"659","cyst-nematode","4",NA,NA,NA,NA,"1","1",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"1","0",NA,"1",NA,"2"
"660","cyst-nematode","2",NA,NA,NA,NA,"2","2",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"1","0",NA,"1",NA,"2"
"661","cyst-nematode","3",NA,NA,NA,NA,"2","1",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"1","0",NA,"1",NA,"2"
"662","cyst-nematode","4",NA,NA,NA,NA,"3","2",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"1","0",NA,"1",NA,"2"
"663","cyst-nematode","4",NA,NA,NA,NA,"3","1",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"1","0",NA,"1",NA,"2"
"664","cyst-nematode","3",NA,NA,NA,NA,"3","2",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"1","0",NA,"1",NA,"2"
"665","2-4-d-injury","5",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1","0","2","2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","2-4-d-injury","0",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"1","0","2","2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","2-4-d-injury","1",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1","0","2","2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","2-4-d-injury","2",NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,"1","0","2","2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","2-4-d-injury","3",NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,"1","0","2","2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","2-4-d-injury","4",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"1","0","2","2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671","2-4-d-injury","6",NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,"1","0","2","2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672","2-4-d-injury","0",NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,"1","0","2","2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","2-4-d-injury","1",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"1","0","2","2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674","2-4-d-injury","2",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1","0","2","2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675","2-4-d-injury","3",NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,"1","0","2","2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676","2-4-d-injury","4",NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,"1","0","2","2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677","2-4-d-injury","5",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"1","0","2","2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678","2-4-d-injury","6",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"1","0","2","2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679","2-4-d-injury","0",NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,"1","0","2","2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680","herbicide-injury","0","1",NA,"0",NA,"0","0",NA,NA,NA,"1","1","0","2","2","0","1",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,"1"
"681","herbicide-injury","2","1",NA,"0",NA,"0","0",NA,NA,NA,"1","1","0","2","2","0","1",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,"1"
"682","herbicide-injury","0","1",NA,"0",NA,"1","3",NA,NA,NA,"1","1","2","1","1","0","1",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,"1"
"683","herbicide-injury","2","1",NA,"0",NA,"1","3",NA,NA,NA,"1","1","2","1","1","0","1",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,"1"
